2026-06-22 06:45:19 +05 ���������:  ������� �� ���� ���������: 2026-06-22 01:06:31 +05
2026-06-22 23:15:25 +05 ОПЕРАТОР:  INSERT INTO "catalog_product" ("created_at", "updated_at", "uuid", "name", "slug", "description", "search_vector", "meta_title", "meta_description", "manufacturer_code", "status", "is_featured", "published_at", "brand_id", "primary_category_id", "main_image_id", "min_price", "max_price", "rating", "reviews_count", "views_count") VALUES ('2026-06-22 18:15:25.633466+00:00'::timestamptz, '2026-06-22 18:15:25.633471+00:00'::timestamptz, '0a9d177a987740eb8b503db644d2e2a5'::uuid, 'Test Product', 'test-product', '', NULL, '', '', '', 'active', false, '2026-06-22 18:15:25.633390+00:00'::timestamptz, 14, 52, NULL, NULL, NULL, 5.01, 0, 0) RETURNING "catalog_product"."id"
2026-06-22 23:15:25 +05 ОШИБКА:  повторяющееся значение ключа нарушает ограничение уникальности "catalog_tag_name_key"
2026-06-22 23:15:25 +05 ПОДРОБНОСТИ:  Ключ "(name)=(новинка)" уже существует.
2026-06-22 23:15:25 +05 ОПЕРАТОР:  INSERT INTO "catalog_tag" ("created_at", "updated_at", "name", "slug", "is_active") VALUES ('2026-06-22 18:15:25.714518+00:00'::timestamptz, '2026-06-22 18:15:25.714523+00:00'::timestamptz, 'новинка', 'item-2', true) RETURNING "catalog_tag"."id"
2026-06-22 23:15:30 +05 ОШИБКА:  новая строка в отношении "cart_cartitem" нарушает ограничение-проверку "cartitem_quantity_range"
2026-06-22 23:15:30 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (31, 2026-06-22 18:15:30.314356+00, 2026-06-22 18:15:30.314362+00, 0, 38, 43).
2026-06-22 23:15:30 +05 ОПЕРАТОР:  INSERT INTO "cart_cartitem" ("created_at", "updated_at", "cart_id", "variant_id", "quantity") VALUES ('2026-06-22 18:15:30.314356+00:00'::timestamptz, '2026-06-22 18:15:30.314362+00:00'::timestamptz, 38, 43, 0) RETURNING "cart_cartitem"."id"
2026-06-22 23:15:30 +05 ОШИБКА:  новая строка в отношении "cart_cartitem" нарушает ограничение-проверку "cartitem_quantity_range"
2026-06-22 23:15:30 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (32, 2026-06-22 18:15:30.316289+00, 2026-06-22 18:15:30.316293+00, 1000, 39, 43).
2026-06-22 23:15:30 +05 ОПЕРАТОР:  INSERT INTO "cart_cartitem" ("created_at", "updated_at", "cart_id", "variant_id", "quantity") VALUES ('2026-06-22 18:15:30.316289+00:00'::timestamptz, '2026-06-22 18:15:30.316293+00:00'::timestamptz, 39, 43, 1000) RETURNING "cart_cartitem"."id"
2026-06-22 23:15:30 +05 ОШИБКА:  повторяющееся значение ключа нарушает ограничение уникальности "unique_cart_variant"
2026-06-22 23:15:30 +05 ПОДРОБНОСТИ:  Ключ "(cart_id, variant_id)=(45, 43)" уже существует.
2026-06-22 23:15:30 +05 ОПЕРАТОР:  INSERT INTO "cart_cartitem" ("created_at", "updated_at", "cart_id", "variant_id", "quantity") VALUES ('2026-06-22 18:15:30.326347+00:00'::timestamptz, '2026-06-22 18:15:30.326352+00:00'::timestamptz, 45, 43, 2) RETURNING "cart_cartitem"."id"
2026-06-22 23:15:30 +05 ОШИБКА:  новая строка в отношении "cart_cart" нарушает ограничение-проверку "cart_owner_required"
2026-06-22 23:15:30 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (53, 2026-06-22 18:15:30.689518+00, 2026-06-22 18:15:30.689523+00, null, t, null).
2026-06-22 23:15:30 +05 ОПЕРАТОР:  INSERT INTO "cart_cart" ("created_at", "updated_at", "user_id", "session_key_hash", "is_active") VALUES ('2026-06-22 18:15:30.689518+00:00'::timestamptz, '2026-06-22 18:15:30.689523+00:00'::timestamptz, NULL, NULL, true) RETURNING "cart_cart"."id"
2026-06-22 23:15:30 +05 ОШИБКА:  повторяющееся значение ключа нарушает ограничение уникальности "unique_active_user_cart"
2026-06-22 23:15:30 +05 ПОДРОБНОСТИ:  Ключ "(user_id)=(23)" уже существует.
2026-06-22 23:15:30 +05 ОПЕРАТОР:  INSERT INTO "cart_cart" ("created_at", "updated_at", "user_id", "session_key_hash", "is_active") VALUES ('2026-06-22 18:15:30.693230+00:00'::timestamptz, '2026-06-22 18:15:30.693234+00:00'::timestamptz, 23, NULL, true) RETURNING "cart_cart"."id"
2026-06-22 23:15:41 +05 ���������:  ������ ����������� �����: time
2026-06-22 23:15:46 +05 ОШИБКА:  новая строка в отношении "users_address" нарушает ограничение-проверку "address_recipient_name_required"
2026-06-22 23:15:46 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (43, 2026-06-22 18:15:46.952889+00, 2026-06-22 18:15:46.952894+00, , Россия, , Москва, ул. Пустая, 1, , , f, 63).
2026-06-22 23:15:46 +05 ОПЕРАТОР:  INSERT INTO "users_address" ("created_at", "updated_at", "user_id", "recipient_name", "country", "region", "city", "street", "postal_code", "notes", "is_default") VALUES ('2026-06-22 18:15:46.952889+00:00'::timestamptz, '2026-06-22 18:15:46.952894+00:00'::timestamptz, 63, '', 'Россия', '', 'Москва', 'ул. Пустая, 1', '', '', false) RETURNING "users_address"."id"
2026-06-22 23:15:47 +05 ОШИБКА:  повторяющееся значение ключа нарушает ограничение уникальности "users_user_email_key"
2026-06-22 23:15:47 +05 ПОДРОБНОСТИ:  Ключ "(email)=(test@example.com)" уже существует.
2026-06-22 23:15:47 +05 ОПЕРАТОР:  INSERT INTO "users_user" ("password", "last_login", "is_superuser", "username", "first_name", "last_name", "is_staff", "is_active", "date_joined", "phone", "email") VALUES ('pbkdf2_sha256$1200000$5J7SPWqUluqYIXRgjtr7ts$aFII0S+yE+Kmw/kGurF4QDsoc9Jrj18lke1eusrALAo=', NULL, false, 'duplicate', '', '', false, true, '2026-06-22 18:15:47.619426+00:00'::timestamptz, '', 'test@example.com') RETURNING "users_user"."id"
2026-06-22 23:15:48 +05 ОШИБКА:  повторяющееся значение ключа нарушает ограничение уникальности "users_user_username_key"
2026-06-22 23:15:48 +05 ПОДРОБНОСТИ:  Ключ "(username)=(testuser)" уже существует.
2026-06-22 23:15:48 +05 ОПЕРАТОР:  INSERT INTO "users_user" ("password", "last_login", "is_superuser", "username", "first_name", "last_name", "is_staff", "is_active", "date_joined", "phone", "email") VALUES ('pbkdf2_sha256$1200000$dKRnNJ2sgg9X38wFMsBjob$hMyGfH9t83Y6hXGLF0RP2J+kuLaiHS+zUtuR4VQK8Rs=', NULL, false, 'testuser', '', '', false, true, '2026-06-22 18:15:48.579403+00:00'::timestamptz, '', 'other@example.com') RETURNING "users_user"."id"
2026-06-22 23:15:49 +05 ОШИБКА:  повторяющееся значение ключа нарушает ограничение уникальности "users_profile_user_id_key"
2026-06-22 23:15:49 +05 ПОДРОБНОСТИ:  Ключ "(user_id)=(69)" уже существует.
2026-06-22 23:15:49 +05 ОПЕРАТОР:  INSERT INTO "users_profile" ("created_at", "updated_at", "user_id", "avatar", "date_of_birth", "gender", "timezone", "language", "email_subscribed") VALUES ('2026-06-22 18:15:49.261684+00:00'::timestamptz, '2026-06-22 18:15:49.261689+00:00'::timestamptz, 69, '', NULL, '', 'UTC', 'ru', false) RETURNING "users_profile"."id"
2026-06-22 23:15:58 +05 ОШИБКА:  повторяющееся значение ключа нарушает ограничение уникальности "pricing_price_variant_id_key"
2026-06-22 23:15:58 +05 ПОДРОБНОСТИ:  Ключ "(variant_id)=(189)" уже существует.
2026-06-22 23:15:58 +05 ОПЕРАТОР:  INSERT INTO "pricing_price" ("created_at", "updated_at", "variant_id", "price", "sale_price", "currency") VALUES ('2026-06-22 18:15:58.373853+00:00'::timestamptz, '2026-06-22 18:15:58.373858+00:00'::timestamptz, 189, 200.00, NULL, 'RUB') RETURNING "pricing_price"."id"
2026-06-22 23:15:58 +05 ОШИБКА:  новая строка в отношении "pricing_price" нарушает ограничение-проверку "price_gt_zero"
2026-06-22 23:15:58 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (15, 2026-06-22 18:15:58.376038+00, 2026-06-22 18:15:58.376043+00, 0.00, null, RUB, 189).
2026-06-22 23:15:58 +05 ОПЕРАТОР:  INSERT INTO "pricing_price" ("created_at", "updated_at", "variant_id", "price", "sale_price", "currency") VALUES ('2026-06-22 18:15:58.376038+00:00'::timestamptz, '2026-06-22 18:15:58.376043+00:00'::timestamptz, 189, 0.00, NULL, 'RUB') RETURNING "pricing_price"."id"
2026-06-22 23:15:58 +05 ОШИБКА:  новая строка в отношении "pricing_price" нарушает ограничение-проверку "sale_price_lte_price"
2026-06-22 23:15:58 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (16, 2026-06-22 18:15:58.376826+00, 2026-06-22 18:15:58.376831+00, 50.00, 60.00, RUB, 189).
2026-06-22 23:15:58 +05 ОПЕРАТОР:  INSERT INTO "pricing_price" ("created_at", "updated_at", "variant_id", "price", "sale_price", "currency") VALUES ('2026-06-22 18:15:58.376826+00:00'::timestamptz, '2026-06-22 18:15:58.376831+00:00'::timestamptz, 189, 50.00, 60.00, 'RUB') RETURNING "pricing_price"."id"
2026-06-22 23:16:01 +05 ОШИБКА:  новая строка в отношении "orders_orderitem" нарушает ограничение-проверку "orderitem_quantity_range"
2026-06-22 23:16:01 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (2, 2026-06-22 18:16:01.125255+00, 2026-06-22 18:16:01.125259+00, Тестовый товар, TEST-SKU-14-0, 1000.00, 0, 14, null).
2026-06-22 23:16:01 +05 ОПЕРАТОР:  INSERT INTO "orders_orderitem" ("created_at", "updated_at", "order_id", "variant_id", "product_name", "sku", "unit_price", "quantity") VALUES ('2026-06-22 18:16:01.125255+00:00'::timestamptz, '2026-06-22 18:16:01.125259+00:00'::timestamptz, 14, NULL, 'Тестовый товар', 'TEST-SKU-14-0', 1000.00, 0) RETURNING "orders_orderitem"."id"
2026-06-22 23:16:01 +05 ОШИБКА:  новая строка в отношении "orders_orderitem" нарушает ограничение-проверку "orderitem_quantity_range"
2026-06-22 23:16:01 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (3, 2026-06-22 18:16:01.128535+00, 2026-06-22 18:16:01.128539+00, Тестовый товар, TEST-SKU-15-1000, 1000.00, 1000, 15, null).
2026-06-22 23:16:01 +05 ОПЕРАТОР:  INSERT INTO "orders_orderitem" ("created_at", "updated_at", "order_id", "variant_id", "product_name", "sku", "unit_price", "quantity") VALUES ('2026-06-22 18:16:01.128535+00:00'::timestamptz, '2026-06-22 18:16:01.128539+00:00'::timestamptz, 15, NULL, 'Тестовый товар', 'TEST-SKU-15-1000', 1000.00, 1000) RETURNING "orders_orderitem"."id"
2026-06-22 23:16:01 +05 ОШИБКА:  повторяющееся значение ключа нарушает ограничение уникальности "unique_order_sku"
2026-06-22 23:16:01 +05 ПОДРОБНОСТИ:  Ключ "(order_id, sku)=(18, SKU-A)" уже существует.
2026-06-22 23:16:01 +05 ОПЕРАТОР:  INSERT INTO "orders_orderitem" ("created_at", "updated_at", "order_id", "variant_id", "product_name", "sku", "unit_price", "quantity") VALUES ('2026-06-22 18:16:01.135917+00:00'::timestamptz, '2026-06-22 18:16:01.135921+00:00'::timestamptz, 18, NULL, 'Тестовый товар', 'SKU-A', 1000.00, 1) RETURNING "orders_orderitem"."id"
2026-06-22 23:16:01 +05 ОШИБКА:  новая строка в отношении "orders_orderitem" нарушает ограничение-проверку "orderitem_unit_price_positive"
2026-06-22 23:16:01 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (8, 2026-06-22 18:16:01.138386+00, 2026-06-22 18:16:01.13839+00, Тестовый товар, TEST-SKU-19-1, 0.00, 1, 19, null).
2026-06-22 23:16:01 +05 ОПЕРАТОР:  INSERT INTO "orders_orderitem" ("created_at", "updated_at", "order_id", "variant_id", "product_name", "sku", "unit_price", "quantity") VALUES ('2026-06-22 18:16:01.138386+00:00'::timestamptz, '2026-06-22 18:16:01.138390+00:00'::timestamptz, 19, NULL, 'Тестовый товар', 'TEST-SKU-19-1', 0.00, 1) RETURNING "orders_orderitem"."id"
2026-06-22 23:16:01 +05 ОШИБКА:  новая строка в отношении "orders_order" нарушает ограничение-проверку "order_subtotal_non_negative"
2026-06-22 23:16:01 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (31, 2026-06-22 18:16:01.189691+00, 2026-06-22 18:16:01.189696+00, pending, ORD-000002, 2, Тест Тестов, Россия, , Москва, ул. Тестовая, д. 1, 123456, -50.00, 0.00, 0.00, 1000.00, , , null, null, null, null, 126).
2026-06-22 23:16:01 +05 ОПЕРАТОР:  INSERT INTO "orders_order" ("created_at", "updated_at", "status", "user_id", "order_number", "_order_number_seq", "cart_id", "recipient_name", "country", "region", "city", "street", "postal_code", "subtotal", "delivery_cost", "discount", "total", "notes", "cancellation_reason", "cancelled_at", "confirmed_at", "delivered_at") VALUES ('2026-06-22 18:16:01.189691+00:00'::timestamptz, '2026-06-22 18:16:01.189696+00:00'::timestamptz, 'pending', 126, 'ORD-000002', 2, NULL, 'Тест Тестов', 'Россия', '', 'Москва', 'ул. Тестовая, д. 1', '123456',  -50.00, 0.00, 0.00, 1000.00, '', '', NULL, NULL, NULL) RETURNING "orders_order"."id"
2026-06-22 23:16:01 +05 ОШИБКА:  новая строка в отношении "orders_order" нарушает ограничение-проверку "order_subtotal_non_negative"
2026-06-22 23:16:01 +05 ПОДРОБНОСТИ:  Ошибочная строка содержит (33, 2026-06-22 18:16:01.193134+00, 2026-06-22 18:16:01.19314+00, pending, ORD-000002, 2, Тест Тестов, Россия, , Москва, ул. Тестовая, д. 1, 123456, -100.00, 0.00, 0.00, -100.00, , , null, null, null, null, 127).
2026-06-22 23:16:01 +05 ОПЕРАТОР:  INSERT INTO "orders_order" ("created_at", "updated_at", "status", "user_id", "order_number", "_order_number_seq", "cart_id", "recipient_name", "country", "region", "city", "street", "postal_code", "subtotal", "delivery_cost", "discount", "total", "notes", "cancellation_reason", "cancelled_at", "confirmed_at", "delivered_at") VALUES ('2026-06-22 18:16:01.193134+00:00'::timestamptz, '2026-06-22 18:16:01.193140+00:00'::timestamptz, 'pending', 127, 'ORD-000002', 2, NULL, 'Тест Тестов', 'Россия', '', 'Москва', 'ул. Тестовая, д. 1', '123456',  -100.00, 0.00, 0.00,  -100.00, '', '', NULL, NULL, NULL) RETURNING "orders_order"."id"
2026-06-22 23:16:01 +05 ОШИБКА:  повторяющееся значение ключа нарушает ограничение уникальности "inventory_stock_variant_id_key"
2026-06-22 23:16:01 +05 ПОДРОБНОСТИ:  Ключ "(variant_id)=(215)" уже существует.
2026-06-22 23:16:01 +05 ОПЕРАТОР:  INSERT INTO "inventory_stock" ("created_at", "updated_at", "variant_id", "quantity", "reserved_quantity", "low_stock_threshold") VALUES ('2026-06-22 18:16:01.811582+00:00'::timestamptz, '2026-06-22 18:16:01.811588+00:00'::timestamptz, 215, 50, 0, 5) RETURNING "inventory_stock"."id"
2026-06-22 23:16:01 +05 ОШИБКА:  новая строка в отношении "inventory_stock" нарушает ограничение-проверку "stock_reserved_lte_quantity"
